lead_id,ad_id,lead_date,lead_source,utm_medium,utm_campaign,email,phone,is_mql,converted_to_customer,became_buyer,order_id,customer_id,funnel_stage
254,333,2023-05-20,Email,email,Campaign_42,user_254@example.com,300-4306931,0,0,0,,,Raw Lead
255,551,2023-06-19,Email,email,Campaign_50,user_255@example.com,300-1629240,0,0,0,,,Raw Lead
256,13,2023-05-27,Facebook,email,Campaign_48,user_256@example.com,300-6713399,1,0,0,,,MQL
257,194,2023-05-28,TikTok,paid_search,Campaign_14,user_257@example.com,300-2136358,1,0,0,,,MQL
258,47,2023-02-08,Email,referral,Campaign_19,user_258@example.com,300-2427886,0,0,0,,,Raw Lead
259,5,2023-02-13,Instagram,referral,Campaign_24,user_259@example.com,300-8639638,0,0,0,,,Raw Lead
260,237,2023-06-22,Google,paid_social,Campaign_8,user_260@example.com,300-5472257,1,0,0,,,MQL
261,219,2023-03-19,Instagram,paid_search,Campaign_41,user_261@example.com,300-8186289,0,0,0,,,Raw Lead
262,638,2023-01-30,Email,email,Campaign_51,user_262@example.com,300-9091767,0,0,0,,,Raw Lead
263,516,2023-05-02,Email,paid_social,Campaign_29,user_263@example.com,300-4373164,0,0,0,,,Raw Lead
264,445,2023-03-25,Email,email,Campaign_29,user_264@example.com,300-2625659,1,0,0,,,MQL
265,667,2023-02-09,Email,email,Campaign_57,user_265@example.com,300-7397194,1,0,0,,,MQL
266,352,2023-04-14,Google,email,Campaign_17,user_266@example.com,300-9934923,1,1,0,,,Customer (No Purchase Yet)
267,357,2023-04-28,Google,paid_social,Campaign_55,user_267@example.com,300-5472800,1,1,1,471,47.0,Customer (Buyer)
268,29,2023-04-30,Instagram,referral,Campaign_47,user_268@example.com,300-8252236,0,0,0,,,Raw Lead
269,335,2023-04-13,Google,paid_social,Campaign_7,user_269@example.com,300-8133999,0,0,0,,,Raw Lead
270,272,2023-06-11,Instagram,paid_social,Campaign_42,user_270@example.com,300-4694094,1,0,0,,,MQL
271,281,2023-01-28,Facebook,email,Campaign_46,user_271@example.com,300-5613446,0,0,0,,,Raw Lead
272,627,2023-04-21,Facebook,paid_search,Campaign_6,user_272@example.com,300-4178310,1,0,0,,,MQL
273,539,2023-06-19,Facebook,paid_search,Campaign_18,user_273@example.com,300-5490871,0,0,0,,,Raw Lead
274,567,2023-01-07,Facebook,paid_search,Campaign_36,user_274@example.com,300-7234985,0,0,0,,,Raw Lead
275,57,2023-04-02,Instagram,paid_social,Campaign_11,user_275@example.com,300-1520121,1,1,1,1033,971.0,Customer (Buyer)
276,328,2023-05-02,Email,paid_search,Campaign_1,user_276@example.com,300-7534135,0,0,0,,,Raw Lead
277,242,2023-04-13,Email,email,Campaign_53,user_277@example.com,300-3083362,1,0,0,,,MQL
278,42,2023-01-13,Email,email,Campaign_44,user_278@example.com,300-2652240,1,0,0,,,MQL
279,57,2023-04-22,Instagram,email,Campaign_6,user_279@example.com,300-5930505,1,1,0,,,Customer (No Purchase Yet)
280,451,2023-05-28,Email,paid_social,Campaign_57,user_280@example.com,300-3738969,1,0,0,,,MQL
281,424,2023-02-25,TikTok,paid_social,Campaign_34,user_281@example.com,300-6119977,1,0,0,,,MQL
282,161,2023-05-31,Instagram,paid_social,Campaign_23,user_282@example.com,300-9741157,1,0,0,,,MQL
283,459,2023-02-06,Instagram,paid_social,Campaign_23,user_283@example.com,300-2312055,0,0,0,,,Raw Lead
284,559,2023-02-22,Instagram,paid_search,Campaign_28,user_284@example.com,300-8134957,0,0,0,,,Raw Lead
285,579,2023-06-17,Facebook,paid_search,Campaign_41,user_285@example.com,300-7114631,1,0,0,,,MQL
286,610,2023-06-28,Email,email,Campaign_29,user_286@example.com,300-1817785,0,0,0,,,Raw Lead
287,598,2023-05-01,Email,paid_search,Campaign_3,user_287@example.com,300-4306062,0,0,0,,,Raw Lead
288,612,2023-02-18,Facebook,email,Campaign_7,user_288@example.com,300-8638101,1,0,0,,,MQL
289,147,2023-06-04,Google,paid_search,Campaign_56,user_289@example.com,300-7390302,1,0,0,,,MQL
290,624,2023-06-07,TikTok,referral,Campaign_34,user_290@example.com,300-6712383,0,0,0,,,Raw Lead
291,302,2023-02-03,TikTok,referral,Campaign_38,user_291@example.com,300-5715887,0,0,0,,,Raw Lead
292,441,2023-03-16,Google,paid_social,Campaign_46,user_292@example.com,300-3332682,0,0,0,,,Raw Lead
293,564,2023-02-05,Facebook,email,Campaign_35,user_293@example.com,300-4043539,0,0,0,,,Raw Lead
294,224,2023-02-14,Instagram,paid_social,Campaign_4,user_294@example.com,300-3060901,0,0,0,,,Raw Lead
295,379,2023-02-28,Google,referral,Campaign_5,user_295@example.com,300-2202894,1,1,1,679,796.0,Customer (Buyer)
296,469,2023-01-20,TikTok,email,Campaign_23,user_296@example.com,300-2441143,0,0,0,,,Raw Lead
297,552,2023-05-22,Facebook,paid_search,Campaign_49,user_297@example.com,300-1475481,0,0,0,,,Raw Lead
298,589,2023-03-27,Google,paid_search,Campaign_33,user_298@example.com,300-9589453,1,0,0,,,MQL
299,109,2023-01-18,Instagram,referral,Campaign_53,user_299@example.com,300-1735036,1,0,0,,,MQL
300,346,2023-04-24,TikTok,email,Campaign_29,user_300@example.com,300-2332973,0,0,0,,,Raw Lead
301,365,2023-05-30,Google,paid_search,Campaign_13,user_301@example.com,300-7083397,1,1,0,,,Customer (No Purchase Yet)
302,360,2023-01-13,Facebook,referral,Campaign_31,user_302@example.com,300-8387597,0,0,0,,,Raw Lead
303,208,2023-01-11,Facebook,email,Campaign_17,user_303@example.com,300-4042831,0,0,0,,,Raw Lead
304,307,2023-01-09,TikTok,referral,Campaign_56,user_304@example.com,300-9556030,1,1,1,1627,165.0,Customer (Buyer)
305,346,2023-05-30,Email,referral,Campaign_43,user_305@example.com,300-3057874,0,0,0,,,Raw Lead
306,434,2023-05-03,Email,referral,Campaign_34,user_306@example.com,300-2204302,0,0,0,,,Raw Lead
307,431,2023-03-05,Google,referral,Campaign_6,user_307@example.com,300-5298348,1,0,0,,,MQL
308,578,2023-05-22,Facebook,paid_search,Campaign_20,user_308@example.com,300-5891573,1,0,0,,,MQL
309,609,2023-06-06,Instagram,paid_social,Campaign_51,user_309@example.com,300-7189365,0,0,0,,,Raw Lead
310,389,2023-05-20,TikTok,paid_social,Campaign_3,user_310@example.com,300-7516688,0,0,0,,,Raw Lead
311,134,2023-02-10,Email,paid_social,Campaign_24,user_311@example.com,300-3641759,0,0,0,,,Raw Lead
312,610,2023-02-25,Email,referral,Campaign_34,user_312@example.com,300-8622611,1,1,1,1403,130.0,Customer (Buyer)
313,552,2023-04-06,Instagram,paid_social,Campaign_56,user_313@example.com,300-7146330,0,0,0,,,Raw Lead
314,381,2023-03-09,Facebook,paid_social,Campaign_6,user_314@example.com,300-5171506,0,0,0,,,Raw Lead
315,361,2023-06-19,Facebook,referral,Campaign_16,user_315@example.com,300-7049345,1,0,0,,,MQL
316,493,2023-04-01,Google,paid_social,Campaign_36,user_316@example.com,300-2934972,0,0,0,,,Raw Lead
317,13,2023-05-14,Email,referral,Campaign_25,user_317@example.com,300-2862675,0,0,0,,,Raw Lead
318,224,2023-06-20,TikTok,paid_social,Campaign_18,user_318@example.com,300-3827967,1,0,0,,,MQL
319,642,2023-03-19,Facebook,email,Campaign_57,user_319@example.com,300-1564271,0,0,0,,,Raw Lead
320,479,2023-02-15,Instagram,email,Campaign_55,user_320@example.com,300-7946356,0,0,0,,,Raw Lead
321,44,2023-05-17,Instagram,paid_search,Campaign_48,user_321@example.com,300-2714660,0,0,0,,,Raw Lead
322,68,2023-03-23,Google,email,Campaign_41,user_322@example.com,300-3327981,0,0,0,,,Raw Lead
323,373,2023-06-09,Email,referral,Campaign_5,user_323@example.com,300-1714088,1,0,0,,,MQL
324,409,2023-05-03,Google,email,Campaign_7,user_324@example.com,300-1594445,1,0,0,,,MQL
325,517,2023-04-07,Facebook,paid_search,Campaign_48,user_325@example.com,300-9994342,0,0,0,,,Raw Lead
326,153,2023-01-04,Facebook,paid_social,Campaign_50,user_326@example.com,300-5820130,1,1,0,,,Customer (No Purchase Yet)
327,338,2023-06-26,Google,paid_search,Campaign_36,user_327@example.com,300-5014739,1,0,0,,,MQL
328,55,2023-04-12,Instagram,paid_social,Campaign_58,user_328@example.com,300-7048500,0,0,0,,,Raw Lead
329,143,2023-01-07,TikTok,referral,Campaign_11,user_329@example.com,300-9145634,1,0,0,,,MQL
330,179,2023-05-03,Email,email,Campaign_33,user_330@example.com,300-7610845,1,1,0,,,Customer (No Purchase Yet)
331,657,2023-01-22,TikTok,referral,Campaign_43,user_331@example.com,300-4610687,0,0,0,,,Raw Lead
332,265,2023-06-19,Facebook,paid_search,Campaign_56,user_332@example.com,300-6763641,1,0,0,,,MQL
333,419,2023-03-01,TikTok,referral,Campaign_8,user_333@example.com,300-8184142,0,0,0,,,Raw Lead
334,327,2023-05-18,Instagram,referral,Campaign_50,user_334@example.com,300-4948217,0,0,0,,,Raw Lead
335,569,2023-06-26,TikTok,paid_social,Campaign_35,user_335@example.com,300-7213100,1,1,1,296,720.0,Customer (Buyer)
336,669,2023-04-19,TikTok,email,Campaign_36,user_336@example.com,300-7394413,0,0,0,,,Raw Lead
337,326,2023-02-18,Facebook,referral,Campaign_38,user_337@example.com,300-6274204,0,0,0,,,Raw Lead
338,154,2023-06-24,TikTok,paid_social,Campaign_60,user_338@example.com,300-8790366,1,0,0,,,MQL
339,369,2023-01-19,Email,email,Campaign_30,user_339@example.com,300-3838683,1,1,1,1043,864.0,Customer (Buyer)
340,163,2023-02-04,Google,email,Campaign_22,user_340@example.com,300-6647229,1,0,0,,,MQL
341,81,2023-02-03,Google,paid_search,Campaign_4,user_341@example.com,300-8387439,1,0,0,,,MQL
342,688,2023-05-03,Google,paid_search,Campaign_16,user_342@example.com,300-7605699,1,1,1,1307,828.0,Customer (Buyer)
343,497,2023-02-15,TikTok,email,Campaign_22,user_343@example.com,300-2184086,0,0,0,,,Raw Lead
344,352,2023-06-25,Email,email,Campaign_57,user_344@example.com,300-2058955,0,0,0,,,Raw Lead
345,541,2023-05-02,Google,paid_social,Campaign_12,user_345@example.com,300-8381933,0,0,0,,,Raw Lead
346,24,2023-05-06,Email,paid_search,Campaign_3,user_346@example.com,300-5020452,1,1,1,954,771.0,Customer (Buyer)
347,332,2023-03-14,Google,referral,Campaign_47,user_347@example.com,300-9481487,1,1,0,,,Customer (No Purchase Yet)
348,352,2023-01-23,TikTok,referral,Campaign_12,user_348@example.com,300-4755642,1,0,0,,,MQL
349,461,2023-02-05,Instagram,paid_search,Campaign_46,user_349@example.com,300-1140341,1,1,0,,,Customer (No Purchase Yet)
350,209,2023-01-01,TikTok,email,Campaign_2,user_350@example.com,300-4099107,1,1,0,,,Customer (No Purchase Yet)
351,44,2023-05-01,Instagram,referral,Campaign_33,user_351@example.com,300-4985514,1,1,1,1524,469.0,Customer (Buyer)
352,519,2023-04-07,TikTok,paid_search,Campaign_1,user_352@example.com,300-3597326,1,1,0,,,Customer (No Purchase Yet)
353,497,2023-01-10,Facebook,email,Campaign_43,user_353@example.com,300-8540401,0,0,0,,,Raw Lead
354,665,2023-02-19,Facebook,paid_social,Campaign_22,user_354@example.com,300-3029491,1,0,0,,,MQL
355,691,2023-01-15,Instagram,referral,Campaign_8,user_355@example.com,300-2999020,0,0,0,,,Raw Lead
356,503,2023-04-16,Google,referral,Campaign_55,user_356@example.com,300-8997446,0,0,0,,,Raw Lead
357,55,2023-02-01,Google,email,Campaign_7,user_357@example.com,300-1829011,1,0,0,,,MQL
358,252,2023-04-04,TikTok,referral,Campaign_25,user_358@example.com,300-6387733,1,0,0,,,MQL
359,501,2023-04-11,TikTok,referral,Campaign_34,user_359@example.com,300-2544557,1,0,0,,,MQL
360,84,2023-04-29,Email,paid_search,Campaign_55,user_360@example.com,300-6753247,1,1,1,1796,154.0,Customer (Buyer)
361,348,2023-01-04,Instagram,paid_social,Campaign_30,user_361@example.com,300-4327258,1,0,0,,,MQL
362,564,2023-05-16,TikTok,paid_search,Campaign_29,user_362@example.com,300-3406276,1,0,0,,,MQL
363,385,2023-06-10,Instagram,email,Campaign_10,user_363@example.com,300-7616808,0,0,0,,,Raw Lead
364,361,2023-02-06,Instagram,paid_social,Campaign_39,user_364@example.com,300-1772844,1,0,0,,,MQL
365,236,2023-04-13,TikTok,paid_search,Campaign_44,user_365@example.com,300-5683807,1,0,0,,,MQL
366,463,2023-03-04,TikTok,referral,Campaign_17,user_366@example.com,300-6126544,0,0,0,,,Raw Lead
367,275,2023-03-15,Facebook,email,Campaign_10,user_367@example.com,300-1439085,0,0,0,,,Raw Lead
368,18,2023-03-18,Facebook,referral,Campaign_44,user_368@example.com,300-5981307,1,0,0,,,MQL
369,339,2023-03-15,TikTok,paid_social,Campaign_5,user_369@example.com,300-7713184,0,0,0,,,Raw Lead
370,393,2023-03-04,TikTok,referral,Campaign_56,user_370@example.com,300-5150572,1,0,0,,,MQL
371,153,2023-02-04,TikTok,paid_social,Campaign_30,user_371@example.com,300-6012424,1,1,0,,,Customer (No Purchase Yet)
372,390,2023-06-17,Google,paid_social,Campaign_16,user_372@example.com,300-3690208,1,0,0,,,MQL
373,666,2023-06-12,Instagram,referral,Campaign_45,user_373@example.com,300-1235915,1,1,1,329,776.0,Customer (Buyer)
374,537,2023-01-30,TikTok,paid_search,Campaign_15,user_374@example.com,300-6986229,0,0,0,,,Raw Lead
375,477,2023-01-30,Email,email,Campaign_45,user_375@example.com,300-3771142,0,0,0,,,Raw Lead
376,161,2023-05-21,Email,paid_social,Campaign_30,user_376@example.com,300-2137449,0,0,0,,,Raw Lead
377,500,2023-01-29,Google,paid_social,Campaign_35,user_377@example.com,300-1888947,1,0,0,,,MQL
378,642,2023-01-31,Google,email,Campaign_54,user_378@example.com,300-7655572,0,0,0,,,Raw Lead
379,387,2023-05-30,Email,email,Campaign_31,user_379@example.com,300-5683245,1,0,0,,,MQL
380,329,2023-01-19,Instagram,paid_search,Campaign_50,user_380@example.com,300-8586191,0,0,0,,,Raw Lead
381,477,2023-04-09,Facebook,paid_search,Campaign_20,user_381@example.com,300-2913912,0,0,0,,,Raw Lead
382,350,2023-06-18,Facebook,referral,Campaign_43,user_382@example.com,300-5255472,1,0,0,,,MQL
383,529,2023-05-28,Instagram,referral,Campaign_24,user_383@example.com,300-2478700,1,0,0,,,MQL
384,408,2023-05-09,Google,email,Campaign_37,user_384@example.com,300-4531325,0,0,0,,,Raw Lead
385,186,2023-01-01,Email,paid_search,Campaign_48,user_385@example.com,300-6133338,0,0,0,,,Raw Lead
386,693,2023-01-12,Google,email,Campaign_21,user_386@example.com,300-8943586,1,0,0,,,MQL
387,65,2023-04-05,Instagram,paid_social,Campaign_26,user_387@example.com,300-9898716,1,1,1,1400,324.0,Customer (Buyer)
388,233,2023-03-21,Email,paid_social,Campaign_45,user_388@example.com,300-2501625,1,0,0,,,MQL
389,541,2023-05-04,Instagram,paid_search,Campaign_19,user_389@example.com,300-7813133,0,0,0,,,Raw Lead
390,110,2023-03-09,TikTok,email,Campaign_30,user_390@example.com,300-2644878,0,0,0,,,Raw Lead
391,624,2023-01-16,Email,paid_search,Campaign_56,user_391@example.com,300-9352426,1,0,0,,,MQL
392,423,2023-05-10,Google,paid_social,Campaign_58,user_392@example.com,300-9623912,1,1,1,1485,117.0,Customer (Buyer)
393,532,2023-04-05,Instagram,paid_search,Campaign_26,user_393@example.com,300-7605912,0,0,0,,,Raw Lead
394,672,2023-03-18,Email,referral,Campaign_3,user_394@example.com,300-3638508,0,0,0,,,Raw Lead
395,115,2023-04-07,Instagram,email,Campaign_33,user_395@example.com,300-8742809,1,0,0,,,MQL
396,69,2023-02-20,Instagram,paid_social,Campaign_34,user_396@example.com,300-9133518,1,0,0,,,MQL
397,198,2023-04-27,TikTok,paid_search,Campaign_59,user_397@example.com,300-4753161,0,0,0,,,Raw Lead
398,280,2023-01-22,TikTok,paid_social,Campaign_13,user_398@example.com,300-8914903,0,0,0,,,Raw Lead
399,314,2023-02-06,Instagram,email,Campaign_17,user_399@example.com,300-4491733,0,0,0,,,Raw Lead
400,604,2023-06-02,Instagram,paid_search,Campaign_18,user_400@example.com,300-2656593,0,0,0,,,Raw Lead
401,441,2023-06-01,Facebook,referral,Campaign_2,user_401@example.com,300-6148469,0,0,0,,,Raw Lead
402,591,2023-03-04,TikTok,email,Campaign_37,user_402@example.com,300-7494425,0,0,0,,,Raw Lead
403,349,2023-06-10,Facebook,referral,Campaign_57,user_403@example.com,300-3801753,0,0,0,,,Raw Lead
404,510,2023-05-21,Instagram,email,Campaign_22,user_404@example.com,300-6706601,0,0,0,,,Raw Lead
405,25,2023-03-04,Email,paid_search,Campaign_37,user_405@example.com,300-3009384,1,0,0,,,MQL
406,649,2023-01-12,Facebook,paid_social,Campaign_47,user_406@example.com,300-8466419,1,0,0,,,MQL
407,361,2023-06-27,TikTok,email,Campaign_26,user_407@example.com,300-6785592,1,0,0,,,MQL
408,689,2023-04-16,Email,referral,Campaign_6,user_408@example.com,300-4108786,1,0,0,,,MQL
409,509,2023-04-10,Instagram,referral,Campaign_11,user_409@example.com,300-7342665,1,0,0,,,MQL
410,467,2023-01-22,Instagram,paid_social,Campaign_35,user_410@example.com,300-3964328,1,1,1,783,387.0,Customer (Buyer)
411,623,2023-04-20,Instagram,email,Campaign_57,user_411@example.com,300-8833727,0,0,0,,,Raw Lead
412,635,2023-04-28,TikTok,email,Campaign_50,user_412@example.com,300-2707944,1,0,0,,,MQL
413,537,2023-02-12,TikTok,referral,Campaign_58,user_413@example.com,300-1970133,0,0,0,,,Raw Lead
414,178,2023-03-02,Instagram,email,Campaign_33,user_414@example.com,300-4198800,1,0,0,,,MQL
415,587,2023-02-24,Email,paid_search,Campaign_14,user_415@example.com,300-4108496,1,0,0,,,MQL
416,302,2023-02-14,TikTok,referral,Campaign_50,user_416@example.com,300-5668525,0,0,0,,,Raw Lead
417,246,2023-06-27,Google,referral,Campaign_26,user_417@example.com,300-6078664,0,0,0,,,Raw Lead
418,124,2023-02-10,Google,email,Campaign_15,user_418@example.com,300-4939142,1,0,0,,,MQL
419,614,2023-03-28,Google,email,Campaign_39,user_419@example.com,300-9750775,1,0,0,,,MQL
420,618,2023-06-30,Instagram,paid_social,Campaign_3,user_420@example.com,300-3641023,0,0,0,,,Raw Lead
421,364,2023-03-05,TikTok,email,Campaign_56,user_421@example.com,300-5488010,0,0,0,,,Raw Lead
422,639,2023-04-13,Email,referral,Campaign_18,user_422@example.com,300-9731014,0,0,0,,,Raw Lead
423,139,2023-04-03,Email,paid_search,Campaign_17,user_423@example.com,300-2688693,0,0,0,,,Raw Lead
424,50,2023-04-23,Instagram,paid_social,Campaign_3,user_424@example.com,300-6385164,1,0,0,,,MQL
425,659,2023-03-07,Instagram,paid_social,Campaign_53,user_425@example.com,300-4961866,0,0,0,,,Raw Lead
426,427,2023-02-26,Facebook,email,Campaign_3,user_426@example.com,300-7325478,1,0,0,,,MQL
427,190,2023-03-29,Instagram,paid_search,Campaign_18,user_427@example.com,300-4209214,1,0,0,,,MQL
428,596,2023-05-16,Instagram,paid_search,Campaign_37,user_428@example.com,300-6577522,0,0,0,,,Raw Lead
429,501,2023-03-22,Facebook,referral,Campaign_27,user_429@example.com,300-3201504,0,0,0,,,Raw Lead
430,153,2023-06-02,TikTok,paid_search,Campaign_28,user_430@example.com,300-8332737,0,0,0,,,Raw Lead
431,642,2023-02-20,Email,paid_search,Campaign_31,user_431@example.com,300-1142210,1,0,0,,,MQL
432,597,2023-04-05,Facebook,referral,Campaign_51,user_432@example.com,300-1967400,1,0,0,,,MQL
433,66,2023-03-04,Email,paid_search,Campaign_41,user_433@example.com,300-1769715,0,0,0,,,Raw Lead
434,639,2023-05-07,Google,email,Campaign_42,user_434@example.com,300-6891470,1,0,0,,,MQL
435,73,2023-02-25,TikTok,paid_search,Campaign_25,user_435@example.com,300-1935549,1,0,0,,,MQL
436,115,2023-02-27,Facebook,paid_social,Campaign_53,user_436@example.com,300-7817195,1,1,0,,,Customer (No Purchase Yet)
437,447,2023-04-18,Facebook,email,Campaign_35,user_437@example.com,300-7961328,1,0,0,,,MQL
438,385,2023-06-02,TikTok,paid_search,Campaign_6,user_438@example.com,300-6383026,0,0,0,,,Raw Lead
439,368,2023-01-03,TikTok,referral,Campaign_34,user_439@example.com,300-9104283,1,0,0,,,MQL
440,337,2023-03-25,Email,email,Campaign_54,user_440@example.com,300-8125264,1,0,0,,,MQL
441,301,2023-05-17,TikTok,paid_search,Campaign_29,user_441@example.com,300-7062808,0,0,0,,,Raw Lead
442,370,2023-03-25,Google,paid_social,Campaign_48,user_442@example.com,300-5922712,1,0,0,,,MQL
443,322,2023-05-18,Email,email,Campaign_42,user_443@example.com,300-3632733,1,0,0,,,MQL
444,656,2023-05-18,Email,referral,Campaign_14,user_444@example.com,300-4757170,0,0,0,,,Raw Lead
445,23,2023-01-02,Instagram,email,Campaign_4,user_445@example.com,300-9549384,0,0,0,,,Raw Lead
446,136,2023-01-15,Instagram,paid_social,Campaign_39,user_446@example.com,300-3948022,1,1,1,1751,130.0,Customer (Buyer)
447,287,2023-03-23,Google,email,Campaign_52,user_447@example.com,300-2929922,1,0,0,,,MQL
448,327,2023-04-12,Google,paid_social,Campaign_5,user_448@example.com,300-9378447,1,0,0,,,MQL
449,63,2023-03-26,TikTok,email,Campaign_26,user_449@example.com,300-4417561,1,0,0,,,MQL
450,189,2023-01-12,TikTok,referral,Campaign_10,user_450@example.com,300-9198292,1,0,0,,,MQL
451,416,2023-01-31,Email,email,Campaign_38,user_451@example.com,300-2247214,1,0,0,,,MQL
452,406,2023-03-12,Instagram,email,Campaign_28,user_452@example.com,300-8366923,0,0,0,,,Raw Lead
453,13,2023-04-09,Email,paid_social,Campaign_37,user_453@example.com,300-8885714,0,0,0,,,Raw Lead
454,524,2023-04-11,TikTok,paid_social,Campaign_13,user_454@example.com,300-6983642,0,0,0,,,Raw Lead
455,104,2023-05-12,Facebook,referral,Campaign_45,user_455@example.com,300-8174441,1,1,0,,,Customer (No Purchase Yet)
456,437,2023-01-27,Google,paid_social,Campaign_43,user_456@example.com,300-2584854,0,0,0,,,Raw Lead
457,490,2023-05-20,TikTok,paid_search,Campaign_26,user_457@example.com,300-4668782,1,0,0,,,MQL
458,408,2023-01-16,Instagram,referral,Campaign_16,user_458@example.com,300-5515698,0,0,0,,,Raw Lead
